date,tp_active,tp_entries,tp_exits,tp_realized_unit,mr_active,mr_entries,mr_exits,mr_realized_unit,both_active,any_active,combined_active,combined_realized_unit
2023-08-09,50,7,0,0.0,8,0,1,0.022488854843603523,1,1,58,0.022488854843603523
2023-08-10,54,4,1,0.18180998286695926,7,0,1,0.007951370681748449,1,1,61,0.1897613535487077
2023-08-11,55,2,0,0.0,7,1,0,0.0,1,1,62,0.0
2023-08-14,59,4,1,-0.12813171255828093,9,2,0,0.0,1,1,68,-0.12813171255828093
2023-08-15,60,2,0,0.0,9,0,0,0.0,1,1,69,0.0
2023-08-16,63,3,1,-0.16085404671225312,9,0,0,0.0,1,1,72,-0.16085404671225312
2023-08-17,64,2,4,-0.06881082581121833,10,1,2,-0.16181258497382944,1,1,74,-0.23062341078504778
2023-08-18,67,7,3,-0.33510843833630577,12,4,2,-0.1571439236559684,1,1,79,-0.4922523619922742
2023-08-21,69,5,4,-0.19551291547552885,12,2,2,-0.12175839895841711,1,1,81,-0.31727131443394596
2023-08-22,67,2,3,-0.1965849509704568,11,1,0,0.0,1,1,78,-0.1965849509704568
2023-08-23,67,3,7,-0.24934209256340922,11,0,0,0.0,1,1,78,-0.24934209256340922
2023-08-24,60,0,4,-0.2361712026617081,11,0,1,-0.034948539026238956,1,1,71,-0.27111974168794706
2023-08-25,56,0,1,-0.08749043449307403,10,0,2,0.11945103749737807,1,1,66,0.03196060300430403
2023-08-28,55,0,1,-0.09794988894190715,8,0,0,0.0,1,1,63,-0.09794988894190715
2023-08-29,54,0,2,-0.010681866007506868,8,0,0,0.0,1,1,62,-0.010681866007506868
2023-08-30,52,0,2,-0.05057535470133534,8,0,1,0.13623494634861766,1,1,60,0.08565959164728232
2023-08-31,50,0,2,-0.06852507941379171,7,0,4,0.35758539662159017,1,1,57,0.28906031720779846
2023-09-01,48,0,5,-0.08066648891913841,3,0,2,0.09113999310555598,1,1,51,0.01047350418641757
2023-09-05,43,0,2,0.040939305352535094,1,0,1,-0.021190826722675027,1,1,44,0.019748478629860067
2023-09-06,42,1,7,0.19292954777357774,0,0,0,0.0,0,1,42,0.19292954777357774
2023-09-07,36,1,4,0.05450968585404703,0,0,0,0.0,0,1,36,0.05450968585404703
2023-09-08,37,5,2,0.11825609911012913,1,1,0,0.0,1,1,38,0.11825609911012913
2023-09-11,37,2,4,0.2948205724702838,2,1,0,0.0,1,1,39,0.2948205724702838
2023-09-12,35,2,2,0.060415163875153555,3,1,0,0.0,1,1,38,0.060415163875153555
2023-09-13,39,6,3,0.13717723583948827,5,2,0,0.0,1,1,44,0.13717723583948827
2023-09-14,38,2,2,0.1907302614528218,7,2,0,0.0,1,1,45,0.1907302614528218
2023-09-15,37,1,7,0.4793300909381131,9,2,0,0.0,1,1,46,0.4793300909381131
2023-09-18,34,4,5,0.30284832991765265,10,1,0,0.0,1,1,44,0.30284832991765265
2023-09-19,33,4,2,-0.0067770983899366755,10,0,0,0.0,1,1,43,-0.0067770983899366755
2023-09-20,32,1,3,0.04174617852543383,10,0,0,0.0,1,1,42,0.04174617852543383
2023-09-21,34,5,0,0.0,11,1,1,0.016479903434437837,1,1,45,0.016479903434437837
2023-09-22,50,16,0,0.0,12,2,1,-0.032617453925646855,1,1,62,-0.032617453925646855
2023-09-25,57,7,0,0.0,12,1,1,-0.03600099044901861,1,1,69,-0.03600099044901861
2023-09-26,59,2,0,0.0,11,0,2,-0.07631264880126654,1,1,70,-0.07631264880126654
2023-09-27,73,14,0,0.0,9,0,2,-0.08997403712955454,1,1,82,-0.08997403712955454
2023-09-28,77,4,0,0.0,8,1,2,-0.13315956280662644,1,1,85,-0.13315956280662644
2023-09-29,77,0,0,0.0,7,1,1,-0.04624718096565961,1,1,84,-0.04624718096565961
2023-10-02,77,0,0,0.0,7,1,0,0.0,1,1,84,0.0
2023-10-03,77,0,1,0.059035446694994054,8,1,0,0.0,1,1,85,0.059035446694994054
2023-10-04,77,1,1,-0.14164216749016623,9,1,1,0.0381613362820894,1,1,86,-0.10348083120807683
2023-10-05,78,2,5,-0.17324398271110053,9,1,2,-0.009719796597662311,1,1,87,-0.18296377930876284
2023-10-06,74,1,2,-0.13281207087724212,7,0,1,0.07029578288103222,1,1,81,-0.0625162879962099
2023-10-09,72,0,2,-0.08876380711879239,7,1,0,0.0,1,1,79,-0.08876380711879239
2023-10-10,70,0,6,-0.036655313328017414,8,1,0,0.0,1,1,78,-0.036655313328017414
2023-10-11,65,1,2,-0.07617949877427987,8,0,1,-0.11273206909053302,1,1,73,-0.1889115678648129
2023-10-12,63,0,1,-0.10019939419562507,7,0,1,-0.08164323658239814,1,1,70,-0.1818426307780232
2023-10-13,62,0,4,-0.059629877639140294,7,1,1,-0.029055260238611824,1,1,69,-0.08868513787775212
2023-10-16,59,1,4,-0.08584969246269436,7,1,1,0.043578448581111484,1,1,66,-0.042271243881582876
2023-10-17,55,0,1,-0.0055187594005339236,6,0,1,0.007816845182005983,1,1,61,0.002298085781472059
2023-10-18,55,1,5,-0.05510658667974344,5,0,1,0.06803131069133017,1,1,60,0.01292472401158673
2023-10-19,56,6,16,0.4251740885771341,5,1,0,0.0,1,1,61,0.4251740885771341
2023-10-20,45,5,7,-0.061606040101031656,8,3,1,0.005431824881288794,1,1,53,-0.05617421521974286
2023-10-23,43,5,2,-0.024075395116154974,13,6,1,-0.00698540572420403,1,1,56,-0.031060800840359004
2023-10-24,47,6,14,0.35799873270578375,14,2,0,0.0,1,1,61,0.35799873270578375
2023-10-25,35,2,4,-0.12000462890011088,15,1,0,0.0,1,1,50,-0.12000462890011088
2023-10-26,41,10,0,0.0,17,2,1,-0.02758095250886372,1,1,58,-0.02758095250886372
2023-10-27,52,11,0,0.0,20,4,1,-0.06180707562376586,1,1,72,-0.06180707562376586
2023-10-30,58,6,0,0.0,30,11,0,0.0,1,1,88,0.0
2023-10-31,58,0,1,0.053902346453033045,34,4,0,0.0,1,1,92,0.053902346453033045
2023-11-01,63,6,2,-0.0016320092614038328,35,1,1,-0.01228082582512835,1,1,98,-0.013912835086532183
2023-11-02,61,0,1,-0.08597427874665242,34,0,3,0.048433271094252106,1,1,95,-0.037541007652400316
2023-11-03,60,0,0,0.0,31,0,6,0.4627383866568273,1,1,91,0.4627383866568273
2023-11-06,60,0,0,0.0,25,0,2,0.03998953364043101,1,1,85,0.03998953364043101
2023-11-07,60,0,1,-0.026079641277590326,23,0,1,-0.08008408883651308,1,1,83,-0.1061637301141034
2023-11-08,59,0,0,0.0,22,0,2,0.13947318573226042,1,1,81,0.13947318573226042
2023-11-09,59,0,0,0.0,22,2,4,0.2840721313369554,1,1,81,0.2840721313369554
2023-11-10,60,1,1,0.007082054655984216,22,4,11,0.5172805112495259,1,1,82,0.5243625659055101
2023-11-13,59,0,0,0.0,11,0,4,0.16047667588579806,1,1,70,0.16047667588579806
2023-11-14,59,0,1,0.16486350219696866,7,0,1,0.05273828173378914,1,1,66,0.2176017839307578
2023-11-15,58,0,6,0.45905268956026324,6,0,0,0.0,1,1,64,0.45905268956026324
2023-11-16,53,1,5,0.41052106347152306,6,0,0,0.0,1,1,59,0.41052106347152306
2023-11-17,48,0,5,0.28077649116182835,7,1,0,0.0,1,1,55,0.28077649116182835
2023-11-20,43,0,6,0.6522159977302044,8,1,0,0.0,1,1,51,0.6522159977302044
2023-11-21,37,0,2,0.09306296292582195,9,1,0,0.0,1,1,46,0.09306296292582195
2023-11-22,35,0,10,1.4061793365508604,9,0,2,0.05120917862793961,1,1,44,1.4573885151788
2023-11-24,25,0,11,1.585150431414692,7,0,4,0.12924064622238085,1,1,32,1.7143910776370728
2023-11-27,14,0,6,0.4224000025255402,3,0,0,0.0,1,1,17,0.4224000025255402
2023-11-28,8,0,0,0.0,3,0,0,0.0,1,1,11,0.0
2023-11-29,10,2,6,0.5555097373837348,3,0,0,0.0,1,1,13,0.5555097373837348
2023-11-30,5,1,0,0.0,3,0,0,0.0,1,1,8,0.0
2023-12-01,9,4,0,0.0,3,0,1,0.007905179731095169,1,1,12,0.007905179731095169
2023-12-04,9,0,0,0.0,2,0,1,0.009457710188762958,1,1,11,0.009457710188762958
2023-12-05,14,5,0,0.0,1,0,1,-0.007869127127473563,1,1,15,-0.007869127127473563
2023-12-06,16,2,0,0.0,1,1,0,0.0,1,1,17,0.0
2023-12-07,21,5,0,0.0,2,1,0,0.0,1,1,23,0.0
2023-12-08,21,0,1,-0.027850062714206647,3,1,0,0.0,1,1,24,-0.027850062714206647
2023-12-11,20,0,0,0.0,3,0,0,0.0,1,1,23,0.0
2023-12-12,20,0,0,0.0,3,0,0,0.0,1,1,23,0.0
2023-12-13,20,0,0,0.0,4,1,0,0.0,1,1,24,0.0
2023-12-14,20,0,1,-0.030210334544637063,6,2,0,0.0,1,1,26,-0.030210334544637063
2023-12-15,19,0,0,0.0,8,2,0,0.0,1,1,27,0.0
2023-12-18,20,1,0,0.0,10,2,0,0.0,1,1,30,0.0
2023-12-19,20,0,0,0.0,11,1,1,0.05695990739648327,1,1,31,0.05695990739648327
2023-12-20,20,0,0,0.0,10,0,1,0.05362079189292812,1,1,30,0.05362079189292812
2023-12-21,23,3,0,0.0,10,1,1,0.05334145253329603,1,1,33,0.05334145253329603
2023-12-22,23,0,0,0.0,10,1,0,0.0,1,1,33,0.0
2023-12-26,23,0,0,0.0,12,2,0,0.0,1,1,35,0.0
2023-12-27,23,0,2,0.2076760897678065,13,1,1,0.047675573917457914,1,1,36,0.2553516636852644
2023-12-28,22,1,1,0.19231830783878556,13,1,2,0.1169041382042546,1,1,35,0.30922244604304017
2023-12-29,21,0,4,0.4128145955210558,11,0,2,0.15735703284808888,1,1,32,0.5701716283691447
2024-01-02,17,0,0,0.0,9,0,2,0.009946389957803059,1,1,26,0.009946389957803059
2024-01-03,17,0,5,0.32093222003277755,7,0,1,0.049637154857821164,1,1,24,0.3705693748905987
2024-01-04,19,7,2,0.18047065742089874,8,2,0,0.0,1,1,27,0.18047065742089874
2024-01-05,22,5,5,0.5004476792972372,9,1,1,-0.005400407240001903,1,1,31,0.4950472720572353
2024-01-08,20,3,0,0.0,8,0,1,0.005379368672629337,1,1,28,0.005379368672629337
2024-01-09,21,1,0,0.0,7,0,2,-0.06285782431551279,1,1,28,-0.06285782431551279
2024-01-10,24,3,0,0.0,6,1,1,-0.04254337256019469,1,1,30,-0.04254337256019469
2024-01-11,24,0,0,0.0,6,1,1,-0.012589737667816792,1,1,30,-0.012589737667816792
2024-01-12,25,1,0,0.0,5,0,0,0.0,1,1,30,0.0
2024-01-16,29,4,0,0.0,5,0,0,0.0,1,1,34,0.0
2024-01-17,35,6,1,0.09089490729126792,6,1,0,0.0,1,1,41,0.09089490729126792
2024-01-18,42,8,0,0.0,7,1,2,0.2803490602154819,1,1,49,0.2803490602154819
2024-01-19,48,6,0,0.0,5,0,1,0.2734648924127312,1,1,53,0.2734648924127312
2024-01-22,49,1,3,0.11515099773811066,4,0,0,0.0,1,1,53,0.11515099773811066
2024-01-23,46,0,0,0.0,5,1,0,0.0,1,1,51,0.0
2024-01-24,46,0,0,0.0,7,2,1,-0.056451566006631926,1,1,53,-0.056451566006631926
2024-01-25,46,0,0,0.0,8,2,1,-0.114998472528968,1,1,54,-0.114998472528968
2024-01-26,46,0,1,0.002910702854920233,9,2,0,0.0,1,1,55,0.002910702854920233
2024-01-29,47,2,0,0.0,11,2,0,0.0,1,1,58,0.0
2024-01-30,47,0,0,0.0,13,2,1,-0.01100420620614262,1,1,60,-0.01100420620614262
2024-01-31,49,2,0,0.0,14,2,1,0.026062403541726953,1,1,63,0.026062403541726953
2024-02-01,53,4,7,0.2947076712129063,16,3,0,0.0,1,1,69,0.2947076712129063
2024-02-02,48,2,5,0.1755505230151998,19,3,0,0.0,1,1,67,0.1755505230151998
2024-02-05,44,1,3,0.05985349725716915,20,1,1,-0.023803485352112297,1,1,64,0.036050011905056856
2024-02-06,43,2,1,-0.07585963112924687,20,1,2,-0.053912853356706036,1,1,63,-0.1297724844859529
2024-02-07,46,4,3,-0.2724615740323959,19,1,2,-0.0710314138212308,1,1,65,-0.3434929878536267
2024-02-08,45,2,0,0.0,19,2,2,-0.010206888097659905,1,1,64,-0.010206888097659905
2024-02-09,47,2,1,-0.04913861635745853,20,3,2,0.03249151313901044,1,1,67,-0.01664710321844809
2024-02-12,48,2,4,0.08528575221403512,20,2,2,-0.02973732339982471,1,1,68,0.055548428814210404
2024-02-13,44,0,6,0.11929315266248197,18,0,2,0.01325904027431224,1,1,62,0.1325521929367942
2024-02-14,39,1,8,0.2647249052424153,16,0,3,0.06567183127584886,1,1,55,0.3303967365182642
2024-02-15,31,0,6,0.4113524579137191,13,0,3,0.08193393695801343,1,1,44,0.49328639487173254
2024-02-16,26,1,1,0.05013625828891666,10,0,1,-0.07322932472165766,1,1,36,-0.023093066432741005
2024-02-20,29,4,0,0.0,10,1,1,-0.0265536659739255,1,1,39,-0.0265536659739255
2024-02-21,31,2,0,0.0,11,2,1,-0.009447666392080611,1,1,42,-0.009447666392080611
2024-02-22,34,3,0,0.0,13,3,2,-0.007530687921362467,1,1,47,-0.007530687921362467
2024-02-23,35,1,0,0.0,11,0,3,0.04188057922512367,1,1,46,0.04188057922512367
2024-02-26,35,0,2,-0.1019783410648436,8,0,2,-0.0009539993260893054,1,1,43,-0.10293234039093291
2024-02-27,33,0,0,0.0,6,0,0,0.0,1,1,39,0.0
2024-02-28,34,1,2,0.05747077587011773,6,0,0,0.0,1,1,40,0.05747077587011773
2024-02-29,34,2,4,0.17857943174872093,6,0,0,0.0,1,1,40,0.17857943174872093
2024-03-01,30,0,2,0.18095558211249174,6,0,0,0.0,1,1,36,0.18095558211249174
2024-03-04,31,3,1,0.05486906108704037,6,0,1,0.06848284625490342,1,1,37,0.12335190734194379
2024-03-05,30,0,2,0.14953074348014428,5,0,2,0.2695362224219444,1,1,35,0.4190669659020887
2024-03-06,29,1,4,0.24163950529757872,4,1,3,0.3778852282905919,1,1,33,0.6195247335881706
2024-03-07,25,0,2,-0.10149800611523929,2,1,0,0.0,1,1,27,-0.10149800611523929
2024-03-08,23,0,2,-0.08246425246150935,2,0,0,0.0,1,1,25,-0.08246425246150935
2024-03-11,22,1,2,-0.041462395658852014,2,0,0,0.0,1,1,24,-0.041462395658852014
2024-03-12,24,4,0,0.0,3,1,0,0.0,1,1,27,0.0
2024-03-13,24,0,1,-0.04805110180687455,5,2,0,0.0,1,1,29,-0.04805110180687455
2024-03-14,26,3,0,0.0,6,1,0,0.0,1,1,32,0.0
2024-03-15,31,5,1,-0.1652427938105785,7,1,0,0.0,1,1,38,-0.1652427938105785
2024-03-18,34,4,4,0.08041977278534562,9,2,0,0.0,1,1,43,0.08041977278534562
2024-03-19,32,2,2,-0.007682426950782917,10,1,1,-0.048386189118115985,1,1,42,-0.0560686160688989
2024-03-20,34,4,3,0.1785451417605265,10,1,1,0.007283348707574078,1,1,44,0.18582849046810057
2024-03-21,33,2,1,-0.059391714622310854,9,0,0,0.0,1,1,42,-0.059391714622310854
2024-03-22,34,2,0,0.0,10,1,0,0.0,1,1,44,0.0
2024-03-25,35,1,0,0.0,11,1,1,0.019299964513985746,1,1,46,0.019299964513985746
2024-03-26,37,2,1,-0.011540201697839092,11,1,2,0.06104787042673987,1,1,48,0.04950766872890078
2024-03-27,36,0,2,0.1966147965837739,11,2,1,0.05444454976509272,1,1,47,0.2510593463488666
2024-03-28,34,0,0,0.0,10,0,1,0.07715399768033482,1,1,44,0.07715399768033482
2024-04-01,35,1,3,0.3668833418364419,9,0,2,0.04346200946113932,1,1,44,0.4103453512975812
2024-04-02,32,0,0,0.0,7,0,1,-0.021023362721656613,1,1,39,-0.021023362721656613
2024-04-03,34,2,1,-0.03532110878363637,9,3,1,-0.050295177556013426,1,1,43,-0.0856162863396498
2024-04-04,33,0,0,0.0,10,2,0,0.0,1,1,43,0.0
2024-04-05,42,9,0,0.0,14,4,1,-0.04957895600970075,1,1,56,-0.04957895600970075
2024-04-08,43,1,1,0.045198855952665706,14,1,1,-0.012647745288048906,1,1,57,0.0325511106646168
2024-04-09,44,2,4,0.07609864071128025,13,0,1,-0.0021780713972456844,1,1,57,0.07392056931403457
2024-04-10,41,1,0,0.0,12,0,2,-0.02660304002794589,1,1,53,-0.02660304002794589
2024-04-11,42,1,3,-0.029911258600680335,10,0,0,0.0,1,1,52,-0.029911258600680335
2024-04-12,40,1,5,-0.21838654696654047,10,0,0,0.0,1,1,50,-0.21838654696654047
2024-04-15,41,6,4,-0.06119884008612286,12,2,0,0.0,1,1,53,-0.06119884008612286
2024-04-16,49,12,2,-0.15140738596938497,13,1,3,-0.0957294904203797,1,1,62,-0.24713687638976467
2024-04-17,61,14,4,-0.33237020525943783,14,4,2,-0.08254999028626464,1,1,75,-0.4149201955457025
2024-04-18,63,6,2,-0.22631533912398638,13,1,4,-0.15756797590929483,1,1,76,-0.3838833150332812
2024-04-19,73,12,2,-0.2683035335802533,10,1,1,-0.11588201493631034,1,1,83,-0.3841855485165636
2024-04-22,83,12,1,-0.05544146593003607,13,4,0,0.0,1,1,96,-0.05544146593003607
2024-04-23,84,2,2,-0.2068440036163125,15,2,0,0.0,1,1,99,-0.2068440036163125
2024-04-24,82,0,0,0.0,15,0,0,0.0,1,1,97,0.0
2024-04-25,84,2,0,0.0,15,0,0,0.0,1,1,99,0.0
2024-04-26,87,3,1,-0.09020566183852474,18,3,2,0.014693789059740836,1,1,105,-0.0755118727787839
2024-04-29,88,2,0,0.0,20,4,1,0.003347858293904382,1,1,108,0.003347858293904382
2024-04-30,89,1,2,-0.10998769123167129,23,4,4,0.18503074225633764,1,1,112,0.07504305102466635
2024-05-01,93,6,0,0.0,20,1,1,0.18972701456444785,1,1,113,0.18972701456444785
2024-05-02,99,6,9,-0.777182754808959,23,4,1,0.20806760878007924,1,1,122,-0.5691151460288798
2024-05-03,92,2,1,-0.05225460551184535,26,4,4,0.24730821494030164,1,1,118,0.1950536094284563
2024-05-06,93,2,2,-0.33660778546401104,24,2,2,0.3607308038158157,1,1,117,0.024123018351804637
2024-05-07,91,0,1,0.07847900025804311,22,0,0,0.0,1,1,113,0.07847900025804311
2024-05-08,91,1,1,-0.08336819048845734,22,0,0,0.0,1,1,113,-0.08336819048845734
2024-05-09,90,0,1,0.1429736322800379,23,1,3,0.06969882303013153,1,1,113,0.21267245531016943
2024-05-10,89,0,6,0.16995619644715032,21,1,4,0.013013553199530015,1,1,110,0.18296974964668034
2024-05-13,84,1,12,0.14950961629489123,17,0,4,0.08743923651591712,1,1,101,0.23694885281080835
2024-05-14,73,1,14,0.6514215387359346,13,0,1,0.02782375484080224,1,1,86,0.6792452935767368
2024-05-15,59,0,6,0.2481717223014589,12,0,4,0.2470066287126863,1,1,71,0.4951783510141452
2024-05-16,53,0,12,0.7223127891343795,8,0,4,0.2547674567596475,1,1,61,0.977080245894027
2024-05-17,41,0,12,1.0899940117147646,4,0,2,0.09082544004734938,1,1,45,1.180819451762114
2024-05-20,29,0,2,0.23158916081092396,2,0,0,0.0,1,1,31,0.23158916081092396
2024-05-21,27,0,0,0.0,2,0,0,0.0,1,1,29,0.0
2024-05-22,27,0,2,0.3681989310938609,2,0,1,-0.015672840791942644,1,1,29,0.3525260903019183
2024-05-23,27,2,3,0.10978590993088133,2,1,1,-0.058911488822761204,1,1,29,0.05087442110812013
2024-05-24,27,3,2,0.004505149836082745,4,3,0,0.0,1,1,31,0.004505149836082745
2024-05-28,28,3,1,0.11327632871119153,6,2,0,0.0,1,1,34,0.11327632871119153
2024-05-29,35,8,6,0.4694558003082656,7,1,0,0.0,1,1,42,0.4694558003082656
2024-05-30,35,6,6,0.0016173110071341368,8,1,0,0.0,1,1,43,0.0016173110071341368
2024-05-31,30,1,2,0.0053768952453885355,11,3,0,0.0,1,1,41,0.0053768952453885355
2024-06-03,29,1,2,-0.10709201133923985,14,3,0,0.0,1,1,43,-0.10709201133923985
2024-06-04,29,2,0,0.0,17,3,0,0.0,1,1,46,0.0
2024-06-05,33,4,1,-0.032786899312333806,17,0,0,0.0,1,1,50,-0.032786899312333806
2024-06-06,32,0,0,0.0,17,0,1,0.018172922276259218,1,1,49,0.018172922276259218
2024-06-07,33,1,0,0.0,16,0,3,0.12265899198565977,1,1,49,0.12265899198565977
2024-06-10,34,1,1,-0.027364819376328398,13,0,2,-0.03436793248781045,1,1,47,-0.061732751864138846
2024-06-11,33,0,1,0.010588687931210927,11,0,1,-0.044738881787315,1,1,44,-0.03415019385610407
2024-06-12,33,1,0,0.0,10,0,1,0.006321282951966767,1,1,43,0.006321282951966767
2024-06-13,34,1,0,0.0,9,0,3,0.19214686029833516,1,1,43,0.19214686029833516
2024-06-14,37,3,0,0.0,7,1,3,0.265902793094571,1,1,44,0.265902793094571
2024-06-17,39,2,0,0.0,4,0,3,0.2502110409053693,1,1,43,0.2502110409053693
2024-06-18,40,1,0,0.0,1,0,0,0.0,1,1,41,0.0
2024-06-20,40,0,0,0.0,1,0,0,0.0,1,1,41,0.0
2024-06-21,41,1,2,0.00789957298794075,1,0,0,0.0,1,1,42,0.00789957298794075
2024-06-24,39,0,3,0.14763805947858555,1,0,0,0.0,1,1,40,0.14763805947858555
2024-06-25,39,3,3,-0.04759322286828582,4,3,0,0.0,1,1,43,-0.04759322286828582
2024-06-26,37,1,8,0.17582151904803833,5,1,0,0.0,1,1,42,0.17582151904803833
2024-06-27,31,2,6,0.2885755550598168,6,1,0,0.0,1,1,37,0.2885755550598168
2024-06-28,29,4,1,0.2107023529883083,6,0,1,-0.0538248587009027,1,1,35,0.1568774942874056
2024-07-01,29,1,1,0.21265427341293996,6,1,0,0.0,1,1,35,0.21265427341293996
2024-07-02,30,2,2,0.2519332597798818,7,1,0,0.0,1,1,37,0.2519332597798818
2024-07-03,29,1,4,0.006063524984706192,8,1,0,0.0,1,1,37,0.006063524984706192
2024-07-05,28,3,0,0.0,8,0,0,0.0,1,1,36,0.0
2024-07-08,28,0,1,0.03560327437598132,8,0,0,0.0,1,1,36,0.03560327437598132
2024-07-09,27,0,1,-0.04490658920788815,8,0,3,0.18601353517083252,1,1,35,0.14110694596294437
2024-07-10,27,1,0,0.0,5,0,1,0.09179382744932552,1,1,32,0.09179382744932552
2024-07-11,28,1,1,0.011786966832726842,5,1,1,0.014932251811871966,1,1,33,0.026719218644598808
2024-07-12,29,2,1,0.046844896056402296,4,0,0,0.0,1,1,33,0.046844896056402296
2024-07-15,31,3,3,0.09109909782578907,4,0,1,-0.056011684870315714,1,1,35,0.03508741295547335
2024-07-16,29,1,2,0.24102018306671846,4,1,1,-0.05270695148770621,1,1,33,0.18831323157901225
2024-07-17,30,3,1,0.02546300767666798,4,1,1,-0.03270657183760295,1,1,34,-0.007243564160934968
2024-07-18,37,8,0,0.0,8,5,0,0.0,1,1,45,0.0
2024-07-19,44,7,1,-0.025413265547174824,12,4,0,0.0,1,1,56,-0.025413265547174824
2024-07-22,48,5,0,0.0,17,5,0,0.0,1,1,65,0.0
2024-07-23,51,3,3,-0.014022221583679939,17,0,0,0.0,1,1,68,-0.014022221583679939
2024-07-24,55,7,1,-0.052959641382707145,19,2,1,-0.020546850551310336,1,1,74,-0.07350649193401748
2024-07-25,69,15,2,-0.11985457431801017,20,2,0,0.0,1,1,89,-0.11985457431801017
2024-07-26,77,10,4,-0.26680571123380714,30,10,0,0.0,1,1,107,-0.26680571123380714
2024-07-29,77,4,1,0.018819789294808764,38,8,1,-0.07144283088395642,1,1,115,-0.05262304158914766
2024-07-30,80,4,2,0.1967282068320808,38,1,1,-0.020971611788184852,1,1,118,0.17575659504389596
2024-07-31,86,8,1,0.1499604962478085,39,2,5,-0.10954008453425146,1,1,125,0.040420411713557036
2024-08-01,86,1,3,0.21554806356146294,35,1,4,-0.31370099696100495,1,1,121,-0.09815293339954201
2024-08-02,86,3,0,0.0,33,2,5,-0.47320068309742125,1,1,119,-0.47320068309742125
2024-08-05,106,20,0,0.0,41,13,0,0.0,1,1,147,0.0
2024-08-06,129,23,1,0.07046415940227768,73,32,2,0.008759998693186999,1,1,202,0.07922415809546468
2024-08-07,131,3,1,0.040316310674808786,84,13,2,-0.16200201354929578,1,1,215,-0.12168570287448699
2024-08-08,150,20,2,-0.04372070637147729,86,4,10,-0.5731185701469509,1,1,236,-0.6168392765184282
2024-08-09,148,0,3,-0.05912147794327527,76,0,8,-0.3297717603137543,1,1,224,-0.3888932382570296
2024-08-12,148,3,1,0.028732677075752333,68,0,1,-0.10950227199404572,1,1,216,-0.08076959491829339
2024-08-13,147,0,3,0.0418006845675849,67,0,2,0.014116936351622922,1,1,214,0.05591762091920782
2024-08-14,144,0,8,-0.2356078568308998,65,0,1,0.0036235491611940063,1,1,209,-0.2319843076697058
2024-08-15,136,0,7,-0.21655983285803426,64,0,2,0.06319712582675452,1,1,200,-0.15336270703127974
2024-08-16,129,0,5,-0.1708799379749123,62,0,13,1.1582421992987195,1,1,191,0.9873622613238072
2024-08-19,124,0,3,0.02501030261020276,49,0,32,2.93481763953813,1,1,173,2.9598279421483324
2024-08-20,121,0,7,-0.05266520553597742,17,0,13,0.7794594596063675,1,1,138,0.7267942540703901
2024-08-21,114,0,15,0.07828310869674437,4,0,4,0.54977491600456,1,1,118,0.6280580247013043
2024-08-22,100,1,10,0.21536958556116337,0,0,0,0.0,0,1,100,0.21536958556116337
2024-08-23,90,0,4,0.2325484803729182,0,0,0,0.0,0,1,90,0.2325484803729182
2024-08-26,86,0,4,0.12873692123126002,1,1,0,0.0,1,1,87,0.12873692123126002
2024-08-27,83,1,8,0.5614233327271546,2,1,0,0.0,1,1,85,0.5614233327271546
2024-08-28,75,0,1,-0.013099305036052833,2,0,0,0.0,1,1,77,-0.013099305036052833
2024-08-29,75,1,3,0.15023479322635036,2,0,0,0.0,1,1,77,0.15023479322635036
2024-08-30,73,1,20,2.963431635844545,3,1,0,0.0,1,1,76,2.963431635844545
2024-09-03,53,0,23,1.8927299646172093,3,0,0,0.0,1,1,56,1.8927299646172093
2024-09-04,37,7,3,0.0037074221295990695,4,1,0,0.0,1,1,41,0.0037074221295990695
2024-09-05,36,2,20,1.151946083314673,5,1,0,0.0,1,1,41,1.151946083314673
2024-09-06,18,2,0,0.0,7,2,0,0.0,1,1,25,0.0
2024-09-09,32,14,3,0.14725547368497227,9,2,1,0.006340069715859986,1,1,41,0.15359554340083226
2024-09-10,30,1,0,0.0,9,1,1,0.029407010922491095,1,1,39,0.029407010922491095
2024-09-11,38,8,0,0.0,8,0,0,0.0,1,1,46,0.0
2024-09-12,39,1,0,0.0,8,0,0,0.0,1,1,47,0.0
2024-09-13,40,1,0,0.0,8,0,1,-0.0039314120449590595,1,1,48,-0.0039314120449590595
2024-09-16,40,0,0,0.0,7,0,0,0.0,1,1,47,0.0
2024-09-17,40,0,0,0.0,8,1,1,0.09617748575897545,1,1,48,0.09617748575897545
2024-09-18,40,0,0,0.0,8,1,1,0.0794210556373125,1,1,48,0.0794210556373125
2024-09-19,40,0,1,0.01915642569496878,7,0,2,0.17590095707862852,1,1,47,0.1950573827735973
2024-09-20,39,0,0,0.0,5,0,2,0.25740396349670713,1,1,44,0.25740396349670713
2024-09-23,39,0,0,0.0,4,1,1,0.22429907212475597,1,1,43,0.22429907212475597
2024-09-24,39,0,1,0.10912314153242098,4,1,0,0.0,1,1,43,0.10912314153242098
2024-09-25,38,0,0,0.0,5,1,0,0.0,1,1,43,0.0
2024-09-26,40,2,1,0.12339909259273907,6,1,0,0.0,1,1,46,0.12339909259273907
2024-09-27,39,0,1,0.01530742589098999,6,0,0,0.0,1,1,45,0.01530742589098999
2024-09-30,40,2,0,0.0,6,0,1,-0.012492512072938555,1,1,46,-0.012492512072938555
